experiment_identifier,experiment_description,ParameterSet_id,ml_classifier_name,implementation_language,outcome_type,app_file_path,full_dataset_name,host_name,user_id,compute_manufacture,computer_name,os,system_type,cpu_gpu,cpu_gpu_model,processing_unit_speed,ram,number_of_cores_used,mean_core_percent_usage,start_date_time,end_date_time,running_time1(average sec),running_time2(sec),mean_fit_time,std_fit_time,mean_score_time,std_score_time,split_random_seed,split0_test_auc,split1_test_auc,split2_test_auc,split3_test_auc,split4_test_auc,mean_test_auc,combined_test_auc,std_test_auc,rank_test_auc,percent_auc_diff,rank_diff,split0_train_auc,split1_train_auc,split2_train_auc,split3_train_auc,split4_train_auc,mean_train_auc,std_train_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,feature_importance,L1,L2,batch_size,dec,drate,epochs,hacti,iacti,idim,kinit,lrate,ls,ltype,momen,mstruct,oacti,opti
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,9.701614618301393,1.8809619999999998,0.022838,0.059361000000000004,0.006249,123.0,0.8576870000000001,0.740699,0.8139850000000001,0.78978,0.876757,0.8156800000000001,0.0,0.048537000000000004,1,0.028174,1,0.832899,0.861873,0.848066,0.827674,0.822795,0.8386610000000001,0.014372999999999999,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.017,0.012,275,0.0009,0.08,154,relu,relu,17,glorot_uniform,0.04,binary_crossentropy,3,0.7,"(710, 684, 1)",sigmoid,SGD
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,12.898517608642578,2.517211,0.013161,0.06249299999999999,1.4999999999999999e-05,123.0,0.861721,0.765352,0.842671,0.7570600000000001,0.8837860000000001,0.8220149999999999,0.0,0.051457,1,0.216241,1,0.999943,0.9998440000000001,0.999618,0.9997030000000001,0.999734,0.999768,0.00011399999999999999,0.882051,0.883249,0.920792,0.865979,0.905473,0.8914860000000001,0.019305000000000003,1,0.997423,0.9974290000000001,0.9935649999999999,0.993532,0.994859,0.995361,0.0017519999999999999,,0.026,0.0,363,0.0006,0.06,128,relu,relu,17,he_uniform,0.03,binary_crossentropy,3,0.2,"(637, 726, 640, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,4.466480731964111,0.8401629999999999,0.12375799999999999,0.05313300000000001,0.0076430000000000005,123.0,0.852757,0.776558,0.8184670000000001,0.8597040000000001,0.89269,0.8399469999999999,0.0,0.039511000000000004,1,0.052864,1,0.8774219999999999,0.898408,0.8887219999999999,0.8802110000000001,0.8769889999999999,0.88435,0.008198,0.901408,0.8899520000000001,0.90566,0.894231,0.9282299999999999,0.903856,0.013309999999999999,1,0.911905,0.921781,0.909091,0.9146920000000001,0.905437,0.912581,0.005527000000000001,,0.015,0.027,333,0.0009,0.06,177,relu,relu,17,he_uniform,0.01,binary_crossentropy,3,0.6,"(574, 1)",sigmoid,SGD
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,14.191894054412847,2.775162,0.058602,0.063217,0.001451,123.0,0.8679959999999999,0.783729,0.8242940000000001,0.844464,0.901125,0.8442270000000001,0.0,0.039613,1,0.039481999999999996,1,0.873768,0.8916959999999999,0.881344,0.8757360000000001,0.865251,0.877559,0.008756,0.925373,0.8888889999999999,0.9047620000000001,0.892019,0.927536,0.907683,0.016206,1,0.92725,0.92112,0.916364,0.907168,0.90584,0.9155479999999999,0.008162,,0.003,0.029,384,0.0004,0.05,161,relu,relu,17,he_normal,0.08,binary_crossentropy,3,0.7,"(628, 571, 693, 1)",sigmoid,Adagrad
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,10.709874629974363,2.073235,0.010024,0.06874,0.007648,123.0,0.711116,0.689601,0.750784,0.755267,0.846298,0.750454,0.0,0.053679,1,0.028704,1,0.766625,0.780645,0.769755,0.7774300000000001,0.76552,0.771995,0.006002,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.018,0.019,344,0.0003,0.03,123,relu,relu,17,glorot_uniform,0.01,binary_crossentropy,3,0.3,"(596, 570, 627, 1)",sigmoid,SGD
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,4.0844032764434814,0.765664,0.005249,0.051217,0.006099,123.0,0.78597,0.713357,0.766921,0.716719,0.835989,0.763671,0.0,0.045711,1,0.02805,1,0.780758,0.802708,0.785134,0.782641,0.7742180000000001,0.785092,0.009522,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.024,0.009,499,0.0005,0.04,162,relu,relu,17,he_uniform,0.08,binary_crossentropy,3,0.5,"(639, 1)",sigmoid,Adagrad
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,11.761704683303833,2.2873259999999997,0.147698,0.065015,0.006645,123.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1,0.0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.021,0.021,301,0.0002,0.01,102,relu,relu,17,constant,0.01,binary_crossentropy,3,0.5,"(796, 798, 746, 1)",sigmoid,Adagrad
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,11.81065273284912,2.299639,0.022307,0.062491,1.2e-05,123.0,0.867548,0.762662,0.811295,0.841327,0.8880040000000001,0.8340770000000001,0.0,0.044027,1,0.030391,1,0.844483,0.8809899999999999,0.865002,0.860216,0.8464389999999999,0.859426,0.013332,0.925373,0.8888889999999999,0.9025639999999999,0.8826290000000001,0.932039,0.906256,0.0195,1,0.9205549999999999,0.9210209999999999,0.896732,0.908876,0.905615,0.91056,0.00925,,0.014,0.003,148,0.0007,0.0,154,relu,relu,17,glorot_uniform,0.08,binary_crossentropy,3,0.2,"(591, 730, 1)",sigmoid,SGD
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,14.669048070907593,2.868194,0.01116,0.065616,0.0062450000000000006,123.0,0.8635139999999999,0.779247,0.78978,0.7996409999999999,0.9264290000000001,0.831564,0.0,0.055629,1,0.198129,1,0.99629,0.9903700000000001,0.998825,0.9989100000000001,0.9972129999999999,0.9963209999999999,0.003136,0.9025639999999999,0.8808290000000001,0.882051,0.870466,0.9175260000000001,0.890642,0.016961,1,0.989691,0.97416,0.983007,0.9922280000000001,0.9833120000000001,0.9844790000000001,0.00628,,0.023,0.029,360,0.0006,0.07,102,relu,relu,17,glorot_normal,0.08,binary_crossentropy,3,0.6,"(581, 743, 684, 764, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,10.728360414505003,2.086904,0.012843,0.058767999999999994,0.00922,123.0,0.8765129999999999,0.7779020000000001,0.818915,0.8449129999999999,0.911903,0.8459190000000001,0.0,0.046104,1,0.160613,1,0.977484,0.980741,0.9803299999999999,0.990555,0.979816,0.981785,0.004527000000000001,0.918367,0.8855719999999999,0.919192,0.8730959999999999,0.903553,0.89995,0.018182,1,0.9604090000000001,0.9561950000000001,0.9647979999999999,0.972292,0.965866,0.9639120000000001,0.005416,,0.019,0.028,235,0.001,0.02,163,relu,relu,17,he_normal,0.07,binary_crossentropy,3,0.8,"(687, 615, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,16.353530883789062,3.205098,0.136952,0.065608,0.006249,123.0,0.876065,0.780143,0.7974,0.8386370000000001,0.8983129999999999,0.8380110000000001,0.0,0.044876,1,0.174463,1,0.981591,0.9875379999999999,0.9858110000000001,0.984125,0.982001,0.9842129999999999,0.0022530000000000002,0.914573,0.879581,0.914573,0.852632,0.934673,0.8991469999999999,0.029261000000000002,1,0.955527,0.9659690000000001,0.974093,0.967908,0.9575,0.964199,0.006854000000000001,,0.019,0.002,378,0.001,0.1,144,relu,relu,17,glorot_normal,0.02,binary_crossentropy,3,0.1,"(800, 721, 612, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,4.0217015743255615,0.751216,0.007821999999999999,0.053124,0.007644,123.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1,0.0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.009,0.0,424,0.0003,0.05,119,relu,relu,17,constant,0.05,binary_crossentropy,3,0.7,"(762, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,4.304870843887328,0.804725,0.0055969999999999995,0.056249,0.007663,123.0,0.736665,0.574854,0.750784,0.7476470000000001,0.806467,0.7231449999999999,0.0,0.078067,1,0.059761,1,0.759729,0.734805,0.791988,0.781678,0.763601,0.76636,0.019691,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.024,0.017,306,0.0002,0.03,160,relu,relu,17,glorot_normal,0.01,binary_crossentropy,3,0.6,"(789, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,12.377957344055178,2.409976,0.062942,0.065616,0.006247,123.0,0.849619,0.7187359999999999,0.800986,0.806365,0.884724,0.8119649999999999,0.0,0.05574400000000001,1,0.024367,1,0.827801,0.863459,0.8365379999999999,0.820508,0.810441,0.831749,0.018025,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.026,0.011,467,0.0009,0.03,122,relu,relu,17,he_uniform,0.08,binary_crossentropy,3,0.1,"(569, 795, 697, 1)",sigmoid,Adagrad
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,9.613979101181028,1.789623,0.011701999999999999,0.133173,0.14434,123.0,0.868445,0.702152,0.8180189999999999,0.7884359999999999,0.91284,0.81782,0.0,0.071836,1,0.15933,1,0.944772,0.9493030000000001,0.9494309999999999,0.96447,0.9326399999999999,0.9481229999999999,0.010211,0.896552,0.881188,0.9215690000000001,0.88,0.93,0.9018149999999999,0.020544999999999997,1,0.948941,0.9506950000000001,0.9433959999999999,0.948167,0.935484,0.9453370000000001,0.005487,,0.019,0.029,473,0.0005,0.03,162,relu,relu,17,he_normal,0.02,binary_crossentropy,3,0.2,"(642, 572, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,19.508166074752808,3.8329,0.028433,0.068733,0.007653,123.0,0.8594799999999999,0.7106680000000001,0.802779,0.8242940000000001,0.8936270000000001,0.818044,0.0,0.06199299999999999,1,0.035854000000000004,1,0.8343149999999999,0.856123,0.84546,0.860527,0.8404440000000001,0.847374,0.009714,0.8971959999999999,0.8857139999999999,0.90099,0.8909950000000001,0.930693,0.901068,0.01565,1,0.900817,0.912365,0.917293,0.9132530000000001,0.90799,0.910344,0.005606,,0.004,0.026,231,0.0001,0.05,143,relu,relu,17,glorot_normal,0.09,binary_crossentropy,3,0.8,"(680, 624, 606, 629, 1)",sigmoid,SGD
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,4.402900695800781,0.824343,0.002909,0.056237,0.007653,123.0,0.858135,0.757732,0.814433,0.8471540000000001,0.899719,0.835327,0.0,0.04743,1,0.056079,1,0.879149,0.8897700000000001,0.890719,0.877634,0.8735850000000001,0.8821709999999999,0.006845,0.9047620000000001,0.8899520000000001,0.900474,0.8899520000000001,0.9268290000000001,0.9023530000000001,0.013509,1,0.916767,0.919374,0.9106280000000001,0.917365,0.909091,0.914645,0.004031,,0.008,0.01,209,0.0002,0.08,148,relu,relu,17,he_normal,0.04,binary_crossentropy,3,0.1,"(553, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,7.3657920360565186,1.418526,0.037870999999999995,0.05463200000000001,0.006986,123.0,0.813312,0.736665,0.776782,0.7790229999999999,0.8233360000000001,0.7857609999999999,0.0,0.030670999999999997,1,0.026132,1,0.804492,0.8439450000000001,0.800654,0.821471,0.760912,0.806295,0.027358999999999998,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.023,0.019,475,0.0008,0.1,120,relu,relu,17,glorot_normal,0.06,binary_crossentropy,3,0.5,"(556, 778, 1)",sigmoid,Adagrad
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,7.530611515045169,1.451993,0.021021,0.05413,0.0070799999999999995,123.0,0.873375,0.762662,0.841775,0.8700129999999999,0.8945639999999999,0.8484010000000001,0.0,0.04608,1,0.099725,1,0.931574,0.944517,0.940736,0.927226,0.9209860000000001,0.933008,0.008628,0.909091,0.8932040000000001,0.9134620000000001,0.8932040000000001,0.931373,0.9080280000000001,0.014228999999999999,1,0.935961,0.934969,0.930233,0.936585,0.931707,0.933891,0.002484,,0.01,0.026,497,0.0005,0.06,135,relu,relu,17,he_normal,0.02,binary_crossentropy,3,0.3,"(756, 588, 1)",sigmoid,Adagrad
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,9.643366575241087,1.8692970000000002,0.14856,0.059377,0.006242,123.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1,0.0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.019,0.003,102,0.0006,0.03,103,relu,relu,17,constant,0.01,binary_crossentropy,3,0.3,"(653, 556, 1)",sigmoid,Adagrad
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,11.02576732635498,2.140612,0.025446,0.064542,0.004089,123.0,0.861721,0.7770060000000001,0.8346030000000001,0.8283280000000001,0.925492,0.8452959999999999,0.0,0.048442,1,0.180278,1,0.999235,0.9960209999999999,0.997777,0.998541,0.996848,0.997685,0.00115,0.91,0.8787879999999999,0.926108,0.87,0.9128209999999999,0.8995209999999999,0.021435,1,0.990991,0.9871790000000001,0.989717,0.9872770000000001,0.983397,0.987712,0.002602,,0.03,0.002,209,0.0006,0.0,129,relu,relu,17,he_uniform,0.08,binary_crossentropy,3,0.2,"(749, 754, 1)",sigmoid,adam
